	Timestamp			Total Bytes	IP Packet Number
	---------			-----------	-----------------
	2010-09-18 19:26:14.009		136512	766
	2010-09-18 19:26:14.01		136728	767
	2010-09-18 19:26:14.012		136944	768
	2010-09-18 19:26:14.084		137160	769
	2010-09-18 19:26:14.111		137376	770
	2010-09-18 19:26:14.113		137592	771
	2010-09-18 19:26:14.115		137808	772
	2010-09-18 19:26:14.116		138024	773
	2010-09-18 19:26:14.138		138240	774
	2010-09-18 19:26:14.139		138456	775
	2010-09-18 19:26:14.142		138672	776
	2010-09-18 19:26:14.145		138888	777
	2010-09-18 19:26:14.147		139104	778
	2010-09-18 19:26:14.149		139320	779
	2010-09-18 19:26:14.152		139536	780
	2010-09-18 19:26:14.154		139752	781
	2010-09-18 19:26:14.155		139968	782
	2010-09-18 19:26:14.157		140184	783
	2010-09-18 19:26:14.165		140400	784
	2010-09-18 19:26:14.166		140616	785
	2010-09-18 19:26:14.168		140832	786
	2010-09-18 19:26:14.169		141048	787
	2010-09-18 19:26:14.171		141264	788
	2010-09-18 19:26:14.172		141480	789
